Chronologic VCS simulator copyright 1991-2012
Contains Synopsys proprietary information.
Compiler version F-2011.12-SP1; Runtime version F-2011.12-SP1;  Dec  1 15:55 2013

Warning-[STASKW_RMRNA] Illegal entry
logTB.sv, 27
  Real numbers found at file log2Nums.txt line 1 while executing $readmem.
  Please ensure that only binary and hexadecimal numbers are used.

                1890 input = 07802274, logOutput = 00000011010111000000000100010011101000000000000000000000000000000, inverse =07802274, ref_input =07802274, ref_output=xxxxxxxx
                1900 input = 00811257, logOutput = 00000010111000000100010010010101110000000000000000000000000000000, inverse =00811257, ref_input =00811257, ref_output=xxxxxxxx
                1910 input = 09293859, logOutput = 00000011011001001010010011100001011001000000000000000000000000000, inverse =09293859, ref_input =09293859, ref_output=xxxxxxxx
                1920 input = 07757126, logOutput = 00000011010110111010101110001001001100000000000000000000000000000, inverse =07757126, ref_input =07757126, ref_output=xxxxxxxx
                1930 input = 04867916, logOutput = 00000011010001000011001111001000101100000000000000000000000000000, inverse =04867916, ref_input =04867916, ref_output=xxxxxxxx
                1940 input = 04358585, logOutput = 00000011010000011010110000101100001010000000000000000000000000000, inverse =04358585, ref_input =04358585, ref_output=xxxxxxxx
                1950 input = 04467837, logOutput = 00000011010000100011001111000001101110000000000000000000000000000, inverse =04467837, ref_input =04467837, ref_output=xxxxxxxx
                1960 input = 03063494, logOutput = 00000011001100000110001101001001010000000000000000000000000000000, inverse =03063494, ref_input =03063494, ref_output=xxxxxxxx
                1970 input = 05085086, logOutput = 00000011010010000100001010000100001100000000000000000000000000000, inverse =05085086, ref_input =05085086, ref_output=xxxxxxxx
                1980 input = 05107715, logOutput = 00000011010010001000001110111000101010000000000000000000000000000, inverse =05107715, ref_input =05107715, ref_output=xxxxxxxx
                1990 input = 08176277, logOutput = 00000011011000000101110110001001110111000000000000000000000000000, inverse =08176277, ref_input =08176277, ref_output=xxxxxxxx
                2000 input = 07948314, logOutput = 00000011010111001010010000011000101000000000000000000000000000000, inverse =07948314, ref_input =07948314, ref_output=xxxxxxxx
                2010 input = 06443181, logOutput = 00000011010100100010000110001100000010000000000000000000000000000, inverse =06443181, ref_input =06443181, ref_output=xxxxxxxx
                2020 input = 03786093, logOutput = 00000011001101111000011000001001001100000000000000000000000000000, inverse =03786093, ref_input =03786093, ref_output=xxxxxxxx
                2030 input = 08115804, logOutput = 00000011011000000100010101100000000100000000000000000000000000000, inverse =08115804, ref_input =08115804, ref_output=xxxxxxxx
                2040 input = 05328255, logOutput = 00000011010010011001010000010010101010000000000000000000000000000, inverse =05328255, ref_input =05328255, ref_output=xxxxxxxx
                2050 input = 03507271, logOutput = 00000011001101010000011100100111000100000000000000000000000000000, inverse =03507271, ref_input =03507271, ref_output=xxxxxxxx
                2060 input = 09390015, logOutput = 00000011011001001110010000000000010101000000000000000000000000000, inverse =09390015, ref_input =09390015, ref_output=xxxxxxxx
                2070 input = 08759428, logOutput = 00000011011000011101011001010000101000000000000000000000000000000, inverse =08759428, ref_input =08759428, ref_output=xxxxxxxx
                2080 input = 05501563, logOutput = 00000011010010101000000010101011000110000000000000000000000000000, inverse =05501563, ref_input =05501563, ref_output=xxxxxxxx
                2090 input = 06224750, logOutput = 00000011010100010001001000111010100000000000000000000000000000000, inverse =06224750, ref_input =06224750, ref_output=xxxxxxxx
                2100 input = 05870447, logOutput = 00000011010011000011100000100010001110000000000000000000000000000, inverse =05870447, ref_input =05870447, ref_output=xxxxxxxx
                2110 input = 02077422, logOutput = 00000011001000000111011101000010001000000000000000000000000000000, inverse =02077422, ref_input =02077422, ref_output=xxxxxxxx
                2120 input = 03012463, logOutput = 00000011001100000001001001000110001100000000000000000000000000000, inverse =03012463, ref_input =03012463, ref_output=xxxxxxxx
                2130 input = 04709233, logOutput = 00000011010000111000010010010001100110000000000000000000000000000, inverse =04709233, ref_input =04709233, ref_output=xxxxxxxx
                2140 input = 02304881, logOutput = 00000011001000110000010010001000000100000000000000000000000000000, inverse =02304881, ref_input =02304881, ref_output=xxxxxxxx
                2150 input = 08443087, logOutput = 00000011011000010001000011000010000111000000000000000000000000000, inverse =08443087, ref_input =08443087, ref_output=xxxxxxxx
                2160 input = 01947642, logOutput = 00000011000100101000111011001000010000000000000000000000000000000, inverse =01947642, ref_input =01947642, ref_output=xxxxxxxx
                2170 input = 02259217, logOutput = 00000011001000100101100100100001011100000000000000000000000000000, inverse =02259217, ref_input =02259217, ref_output=xxxxxxxx
                2180 input = 01707080, logOutput = 00000011000011100000111000010000000000000000000000000000000000000, inverse =01707080, ref_input =01707080, ref_output=xxxxxxxx
                2190 input = 02276642, logOutput = 00000011001000100111011001100100001000000000000000000000000000000, inverse =02276642, ref_input =02276642, ref_output=xxxxxxxx
                2200 input = 04356986, logOutput = 00000011010000011010101101001100001100000000000000000000000000000, inverse =04356986, ref_input =04356986, ref_output=xxxxxxxx
                2210 input = 03111022, logOutput = 00000011001100010001000100000010001000000000000000000000000000000, inverse =03111022, ref_input =03111022, ref_output=xxxxxxxx
                2220 input = 09233796, logOutput = 00000011011001001000110011011110010110000000000000000000000000000, inverse =09233796, ref_input =09233796, ref_output=xxxxxxxx
                2230 input = 04302073, logOutput = 00000011010000011000000100000011100110000000000000000000000000000, inverse =04302073, ref_input =04302073, ref_output=xxxxxxxx
                2240 input = 01848163, logOutput = 00000011000100001001000000101100011000000000000000000000000000000, inverse =01848163, ref_input =01848163, ref_output=xxxxxxxx
                2250 input = 09048809, logOutput = 00000011011001000001001000100000001001000000000000000000000000000, inverse =09048809, ref_input =09048809, ref_output=xxxxxxxx
                2260 input = 09797483, logOutput = 00000011011001011110010111010010000011000000000000000000000000000, inverse =09797483, ref_input =09797483, ref_output=xxxxxxxx
                2270 input = 04388699, logOutput = 00000011010000011100010000110100110010000000000000000000000000000, inverse =04388699, ref_input =04388699, ref_output=xxxxxxxx
                2280 input = 01111192, logOutput = 00000011000000100010001000110010010000000000000000000000000000000, inverse =01111192, ref_input =01111192, ref_output=xxxxxxxx
                2290 input = 02580646, logOutput = 00000011001001011000000001100100011000000000000000000000000000000, inverse =02580646, ref_input =02580646, ref_output=xxxxxxxx
                2300 input = 04087198, logOutput = 00000011010000000100001110001100110000000000000000000000000000000, inverse =04087198, ref_input =04087198, ref_output=xxxxxxxx
                2310 input = 05948960, logOutput = 00000011010011001010010001001011000000000000000000000000000000000, inverse =05948960, ref_input =05948960, ref_output=xxxxxxxx
                2320 input = 02622117, logOutput = 00000011001001100010001000010001011100000000000000000000000000000, inverse =02622117, ref_input =02622117, ref_output=xxxxxxxx
                2330 input = 06028430, logOutput = 00000011010100000001010000100001100000000000000000000000000000000, inverse =06028430, ref_input =06028430, ref_output=xxxxxxxx
                2340 input = 07112157, logOutput = 00000011010110001000100100001010101110000000000000000000000000000, inverse =07112157, ref_input =07112157, ref_output=xxxxxxxx
                2350 input = 02217467, logOutput = 00000011001000100001011101000110011100000000000000000000000000000, inverse =02217467, ref_input =02217467, ref_output=xxxxxxxx
                2360 input = 01174176, logOutput = 00000011000000101110100000101110110000000000000000000000000000000, inverse =01174176, ref_input =01174176, ref_output=xxxxxxxx
                2370 input = 02966758, logOutput = 00000011001010010110011001110101100000000000000000000000000000000, inverse =02966758, ref_input =02966758, ref_output=xxxxxxxx
                2380 input = 03187783, logOutput = 00000011001100011000011101111000001100000000000000000000000000000, inverse =03187783, ref_input =03187783, ref_output=xxxxxxxx
                2390 input = 04241667, logOutput = 00000011010000010010000010110011001110000000000000000000000000000, inverse =04241667, ref_input =04241667, ref_output=xxxxxxxx
                2400 input = 05078582, logOutput = 00000011010010000011110000101100000100000000000000000000000000000, inverse =05078582, ref_input =05078582, ref_output=xxxxxxxx
                2410 input = 00855157, logOutput = 00000010111000010101010001010101110000000000000000000000000000000, inverse =00855157, ref_input =00855157, ref_output=xxxxxxxx
                2420 input = 02624822, logOutput = 00000011001001100010010010000010001000000000000000000000000000000, inverse =02624822, ref_input =02624822, ref_output=xxxxxxxx
                2430 input = 08010146, logOutput = 00000011011000000000010000000101000110000000000000000000000000000, inverse =08010146, ref_input =08010146, ref_output=xxxxxxxx
                2440 input = 00292202, logOutput = 00000010101010010010001000000010000000000000000000000000000000000, inverse =00292202, ref_input =00292202, ref_output=xxxxxxxx
                2450 input = 09288541, logOutput = 00000011011001001010001000010101000001000000000000000000000000000, inverse =09288541, ref_input =09288541, ref_output=xxxxxxxx
                2460 input = 07303308, logOutput = 00000011010110011000000110011000010000000000000000000000000000000, inverse =07303308, ref_input =07303308, ref_output=xxxxxxxx
                2470 input = 04886089, logOutput = 00000011010001000100001100000100010010000000000000000000000000000, inverse =04886089, ref_input =04886089, ref_output=xxxxxxxx
                2480 input = 05785250, logOutput = 00000011010010111100001010010010100000000000000000000000000000000, inverse =05785250, ref_input =05785250, ref_output=xxxxxxxx
                2490 input = 02372835, logOutput = 00000011001000110111001010000011010100000000000000000000000000000, inverse =02372835, ref_input =02372835, ref_output=xxxxxxxx
                2500 input = 04588488, logOutput = 00000011010000101100010000100100010000000000000000000000000000000, inverse =04588488, ref_input =04588488, ref_output=xxxxxxxx
                2510 input = 09630885, logOutput = 00000011011001011000110000100010000101000000000000000000000000000, inverse =09630885, ref_input =09630885, ref_output=xxxxxxxx
                2520 input = 05468057, logOutput = 00000011010010100011010000000010101110000000000000000000000000000, inverse =05468057, ref_input =05468057, ref_output=xxxxxxxx
                2530 input = 05211358, logOutput = 00000011010010010000100010011010110000000000000000000000000000000, inverse =05211358, ref_input =05211358, ref_output=xxxxxxxx
                2540 input = 02315943, logOutput = 00000011001000110001010110010100001100000000000000000000000000000, inverse =02315943, ref_input =02315943, ref_output=xxxxxxxx
                2550 input = 04888977, logOutput = 00000011010001000100010001001011101110000000000000000000000000000, inverse =04888977, ref_input =04888977, ref_output=xxxxxxxx
                2560 input = 06240600, logOutput = 00000011010100010010000000110000000000000000000000000000000000000, inverse =06240600, ref_input =06240600, ref_output=xxxxxxxx
                2570 input = 06791355, logOutput = 00000011010100111100100010011010101010000000000000000000000000000, inverse =06791355, ref_input =06791355, ref_output=xxxxxxxx
                2580 input = 03955152, logOutput = 00000011001110010101010100010101001000000000000000000000000000000, inverse =03955152, ref_input =03955152, ref_output=xxxxxxxx
                2590 input = 03674366, logOutput = 00000011001101100111010000110110011000000000000000000000000000000, inverse =03674366, ref_input =03674366, ref_output=xxxxxxxx
                2600 input = 09879820, logOutput = 00000011011001100001111001100000100000000000000000000000000000000, inverse =09879820, ref_input =09879820, ref_output=xxxxxxxx
                2610 input = 00377388, logOutput = 00000010101101110111001110001000000000000000000000000000000000000, inverse =00377388, ref_input =00377388, ref_output=xxxxxxxx
                2620 input = 08851680, logOutput = 00000011011000100001010001011010000000000000000000000000000000000, inverse =08851680, ref_input =08851680, ref_output=xxxxxxxx
                2630 input = 09132868, logOutput = 00000011011001000100110010100001101000000000000000000000000000000, inverse =09132868, ref_input =09132868, ref_output=xxxxxxxx
                2640 input = 07961838, logOutput = 00000011010111001011000011000001110000000000000000000000000000000, inverse =07961838, ref_input =07961838, ref_output=xxxxxxxx
                2650 input = 00987122, logOutput = 00000010111001100001110001001000100000000000000000000000000000000, inverse =00987122, ref_input =00987122, ref_output=xxxxxxxx
                2660 input = 02618711, logOutput = 00000011001001100001100001110001000100000000000000000000000000000, inverse =02618711, ref_input =02618711, ref_output=xxxxxxxx
                2670 input = 03353568, logOutput = 00000011001100110101001101010110100000000000000000000000000000000, inverse =03353568, ref_input =03353568, ref_output=xxxxxxxx
                2680 input = 06797279, logOutput = 00000011010100111100101110010011110010000000000000000000000000000, inverse =06797279, ref_input =06797279, ref_output=xxxxxxxx
                2690 input = 01365531, logOutput = 00000011000001101100101010100110001000000000000000000000000000000, inverse =01365531, ref_input =01365531, ref_output=xxxxxxxx
                2700 input = 07212274, logOutput = 00000011010110010000100100010011101000000000000000000000000000000, inverse =07212274, ref_input =07212274, ref_output=xxxxxxxx
                2710 input = 01067618, logOutput = 00000011000000001100111011000011000000000000000000000000000000000, inverse =01067618, ref_input =01067618, ref_output=xxxxxxxx
                2720 input = 06537573, logOutput = 00000011010100101001101110101011100110000000000000000000000000000, inverse =06537573, ref_input =06537573, ref_output=xxxxxxxx
                2730 input = 04941739, logOutput = 00000011010001001010000010111001110010000000000000000000000000000, inverse =04941739, ref_input =04941739, ref_output=xxxxxxxx
                2740 input = 07790517, logOutput = 00000011010110111100100000101000101110000000000000000000000000000, inverse =07790517, ref_input =07790517, ref_output=xxxxxxxx
                2750 input = 07150370, logOutput = 00000011010110001010100000011011100000000000000000000000000000000, inverse =07150370, ref_input =07150370, ref_output=xxxxxxxx
                2760 input = 09037205, logOutput = 00000011011001000000110111001000000101000000000000000000000000000, inverse =09037205, ref_input =09037205, ref_output=xxxxxxxx
                2770 input = 08909225, logOutput = 00000011011000100100001001001000100101000000000000000000000000000, inverse =08909225, ref_input =08909225, ref_output=xxxxxxxx
                2780 input = 03341630, logOutput = 00000011001100110100000101100011000000000000000000000000000000000, inverse =03341630, ref_input =03341630, ref_output=xxxxxxxx
                2790 input = 06987458, logOutput = 00000011010101001100001110100010110000000000000000000000000000000, inverse =06987458, ref_input =06987458, ref_output=xxxxxxxx
                2800 input = 01978098, logOutput = 00000011000100101111000000010011000000000000000000000000000000000, inverse =01978098, ref_input =01978098, ref_output=xxxxxxxx
                2810 input = 00305409, logOutput = 00000010101100000101010000001001000000000000000000000000000000000, inverse =00305409, ref_input =00305409, ref_output=xxxxxxxx
                2820 input = 07440742, logOutput = 00000011010110100010000000111010000100000000000000000000000000000, inverse =07440742, ref_input =07440742, ref_output=xxxxxxxx
                2830 input = 05000224, logOutput = 00000011010010000000000000010001001000000000000000000000000000000, inverse =05000224, ref_input =05000224, ref_output=xxxxxxxx
                2840 input = 04799221, logOutput = 00000011010000111100110010010001000010000000000000000000000000000, inverse =04799221, ref_input =04799221, ref_output=xxxxxxxx
                2850 input = 09047222, logOutput = 00000011011001000001000111001000100010000000000000000000000000000, inverse =09047222, ref_input =09047222, ref_output=xxxxxxxx
                2860 input = 06098666, logOutput = 00000011010100000100110000110011001100000000000000000000000000000, inverse =06098666, ref_input =06098666, ref_output=xxxxxxxx
                2870 input = 06176663, logOutput = 00000011010100001011101100110011000110000000000000000000000000000, inverse =06176663, ref_input =06176663, ref_output=xxxxxxxx
                2880 input = 08594423, logOutput = 00000011011000010110010100010000100011000000000000000000000000000, inverse =08594423, ref_input =08594423, ref_output=xxxxxxxx
                2890 input = 08054894, logOutput = 00000011011000000001010100100010010100000000000000000000000000000, inverse =08054894, ref_input =08054894, ref_output=xxxxxxxx
                2900 input = 05767215, logOutput = 00000011010010111011001110010000101010000000000000000000000000000, inverse =05767215, ref_input =05767215, ref_output=xxxxxxxx
                2910 input = 01829224, logOutput = 00000011000100000101001001000100100000000000000000000000000000000, inverse =01829224, ref_input =01829224, ref_output=xxxxxxxx
                2920 input = 02399320, logOutput = 00000011001000111001100100110010000000000000000000000000000000000, inverse =02399320, ref_input =02399320, ref_output=xxxxxxxx
                2930 input = 08865119, logOutput = 00000011011000100001100101000100011001000000000000000000000000000, inverse =08865119, ref_input =08865119, ref_output=xxxxxxxx
                2940 input = 00286741, logOutput = 00000010101010000110011101000001000000000000000000000000000000000, inverse =00286741, ref_input =00286741, ref_output=xxxxxxxx
                2950 input = 04899013, logOutput = 00000011010001000100110010000000100110000000000000000000000000000, inverse =04899013, ref_input =04899013, ref_output=xxxxxxxx
                2960 input = 01679271, logOutput = 00000011000011001111001001001110001000000000000000000000000000000, inverse =01679271, ref_input =01679271, ref_output=xxxxxxxx
                2970 input = 09786806, logOutput = 00000011011001011110000110100000000110000000000000000000000000000, inverse =09786806, ref_input =09786806, ref_output=xxxxxxxx
                2980 input = 07126944, logOutput = 00000011010110001001001101001010001000000000000000000000000000000, inverse =07126944, ref_input =07126944, ref_output=xxxxxxxx
                2990 input = 05004716, logOutput = 00000011010010000000001000111000101100000000000000000000000000000, inverse =05004716, ref_input =05004716, ref_output=xxxxxxxx
                3000 input = 04710883, logOutput = 00000011010000111000100001000100000110000000000000000000000000000, inverse =04710883, ref_input =04710883, ref_output=xxxxxxxx
                3010 input = 00596188, logOutput = 00000010110011001011000011000100000000000000000000000000000000000, inverse =00596188, ref_input =00596188, ref_output=xxxxxxxx
                3020 input = 06819719, logOutput = 00000011010101000000110010111000110010000000000000000000000000000, inverse =06819719, ref_input =06819719, ref_output=xxxxxxxx
                3030 input = 00424311, logOutput = 00000010110000010010000110001000100000000000000000000000000000000, inverse =00424311, ref_input =00424311, ref_output=xxxxxxxx
                3040 input = 00714454, logOutput = 00000010110110001010001000101010000000000000000000000000000000000, inverse =00714454, ref_input =00714454, ref_output=xxxxxxxx
                3050 input = 05216498, logOutput = 00000011010010010000101100100100110000000000000000000000000000000, inverse =05216498, ref_input =05216498, ref_output=xxxxxxxx
                3060 input = 00967300, logOutput = 00000010111001011001110011000000000000000000000000000000000000000, inverse =00967300, ref_input =00967300, ref_output=xxxxxxxx
                3070 input = 08181485, logOutput = 00000011011000000110000001010010000101000000000000000000000000000, inverse =08181485, ref_input =08181485, ref_output=xxxxxxxx
                3080 input = 08175470, logOutput = 00000011011000000101110101010001110000000000000000000000000000000, inverse =08175470, ref_input =08175470, ref_output=xxxxxxxx
                3090 input = 07224395, logOutput = 00000011010110010001001000011100101010000000000000000000000000000, inverse =07224395, ref_input =07224395, ref_output=xxxxxxxx
                3100 input = 01498654, logOutput = 00000011000010010011000011001010100000000000000000000000000000000, inverse =01498654, ref_input =01498654, ref_output=xxxxxxxx
                3110 input = 06596052, logOutput = 00000011010100101100101100000010100100000000000000000000000000000, inverse =06596052, ref_input =06596052, ref_output=xxxxxxxx
                3120 input = 05185949, logOutput = 00000011010010001100001011001010010010000000000000000000000000000, inverse =05185949, ref_input =05185949, ref_output=xxxxxxxx
                3130 input = 09729745, logOutput = 00000011011001011100101001011101000101000000000000000000000000000, inverse =09729745, ref_input =09729745, ref_output=xxxxxxxx
                3140 input = 06489914, logOutput = 00000011010100100100010011001000101000000000000000000000000000000, inverse =06489914, ref_input =06489914, ref_output=xxxxxxxx
                3150 input = 08003305, logOutput = 00000011011000000000000011001100000101000000000000000000000000000, inverse =08003305, ref_input =08003305, ref_output=xxxxxxxx
                3160 input = 04537977, logOutput = 00000011010000101001101111001011101110000000000000000000000000000, inverse =04537977, ref_input =04537977, ref_output=xxxxxxxx
                3170 input = 04323915, logOutput = 00000011010000011001000111001000101010000000000000000000000000000, inverse =04323915, ref_input =04323915, ref_output=xxxxxxxx
                3180 input = 08253137, logOutput = 00000011011000001001010011000100110111000000000000000000000000000, inverse =08253137, ref_input =08253137, ref_output=xxxxxxxx
                3190 input = 00834698, logOutput = 00000010111000001101000110100110000000000000000000000000000000000, inverse =00834698, ref_input =00834698, ref_output=xxxxxxxx
                3200 input = 01331710, logOutput = 00000011000001100110001011100010000000000000000000000000000000000, inverse =01331710, ref_input =01331710, ref_output=xxxxxxxx
                3210 input = 01733886, logOutput = 00000011000011100110011100010000110000000000000000000000000000000, inverse =01733886, ref_input =01733886, ref_output=xxxxxxxx
                3220 input = 03909378, logOutput = 00000011001110010000100100110111100000000000000000000000000000000, inverse =03909378, ref_input =03909378, ref_output=xxxxxxxx
                3230 input = 08313797, logOutput = 00000011011000001100010011011110010111000000000000000000000000000, inverse =08313797, ref_input =08313797, ref_output=xxxxxxxx
                3240 input = 08033643, logOutput = 00000011011000000000110011011001000011000000000000000000000000000, inverse =08033643, ref_input =08033643, ref_output=xxxxxxxx
                3250 input = 00604711, logOutput = 00000010110100000010001110001000100000000000000000000000000000000, inverse =00604711, ref_input =00604711, ref_output=xxxxxxxx
                3260 input = 03992577, logOutput = 00000011001110011001001001010111011100000000000000000000000000000, inverse =03992577, ref_input =03992577, ref_output=xxxxxxxx
                3270 input = 05268758, logOutput = 00000011010010010011010000111010110000000000000000000000000000000, inverse =05268758, ref_input =05268758, ref_output=xxxxxxxx
                3280 input = 04167994, logOutput = 00000011010000001011001111001100101000000000000000000000000000000, inverse =04167994, ref_input =04167994, ref_output=xxxxxxxx
                3290 input = 06568598, logOutput = 00000011010100101011010000101100110000000000000000000000000000000, inverse =06568598, ref_input =06568598, ref_output=xxxxxxxx
                3300 input = 06279733, logOutput = 00000011010100010011110010111001100110000000000000000000000000000, inverse =06279733, ref_input =06279733, ref_output=xxxxxxxx
                3310 input = 02919840, logOutput = 00000011001010010001100110000100000000000000000000000000000000000, inverse =02919840, ref_input =02919840, ref_output=xxxxxxxx
                3320 input = 04316511, logOutput = 00000011010000011000101100101000100010000000000000000000000000000, inverse =04316511, ref_input =04316511, ref_output=xxxxxxxx
                3330 input = 00154871, logOutput = 00000010100010101001000011100010000000000000000000000000000000000, inverse =00154871, ref_input =00154871, ref_output=xxxxxxxx
                3340 input = 09840637, logOutput = 00000011011001100001000000011000110111000000000000000000000000000, inverse =09840637, ref_input =09840637, ref_output=xxxxxxxx
                3350 input = 01671684, logOutput = 00000011000011001110001011010000100000000000000000000000000000000, inverse =01671684, ref_input =01671684, ref_output=xxxxxxxx
                3360 input = 01062163, logOutput = 00000011000000001100010000101100011000000000000000000000000000000, inverse =01062163, ref_input =01062163, ref_output=xxxxxxxx
                3370 input = 03724097, logOutput = 00000011001101110010010000001001011100000000000000000000000000000, inverse =03724097, ref_input =03724097, ref_output=xxxxxxxx
                3380 input = 01981184, logOutput = 00000011000100110000001000110000100000000000000000000000000000000, inverse =01981184, ref_input =01981184, ref_output=xxxxxxxx
                3390 input = 04896876, logOutput = 00000011010001000100101101000011101100000000000000000000000000000, inverse =04896876, ref_input =04896876, ref_output=xxxxxxxx
                3400 input = 03394934, logOutput = 00000011001100111001010010010011010000000000000000000000000000000, inverse =03394934, ref_input =03394934, ref_output=xxxxxxxx
                3410 input = 09516304, logOutput = 00000011011001010100010110001100000100000000000000000000000000000, inverse =09516304, ref_input =09516304, ref_output=xxxxxxxx
                3420 input = 09203320, logOutput = 00000011011001001000000011001100100000000000000000000000000000000, inverse =09203320, ref_input =09203320, ref_output=xxxxxxxx
                3430 input = 00526769, logOutput = 00000010110010010011001110110100100000000000000000000000000000000, inverse =00526769, ref_input =00526769, ref_output=xxxxxxxx
                3440 input = 07378580, logOutput = 00000011010110011011110000101100000000000000000000000000000000000, inverse =07378580, ref_input =07378580, ref_output=xxxxxxxx
                3450 input = 02691194, logOutput = 00000011001001101001000100011001010000000000000000000000000000000, inverse =02691194, ref_input =02691194, ref_output=xxxxxxxx
                3460 input = 04228356, logOutput = 00000011010000010001010000011010101100000000000000000000000000000, inverse =04228356, ref_input =04228356, ref_output=xxxxxxxx
                3470 input = 05478709, logOutput = 00000011010010100011110000111000010010000000000000000000000000000, inverse =05478709, ref_input =05478709, ref_output=xxxxxxxx
                3480 input = 09427369, logOutput = 00000011011001010000100111001101101001000000000000000000000000000, inverse =09427369, ref_input =09427369, ref_output=xxxxxxxx
                3490 input = 04177441, logOutput = 00000011010000001011101110100010000010000000000000000000000000000, inverse =04177441, ref_input =04177441, ref_output=xxxxxxxx
                3500 input = 09830524, logOutput = 00000011011001100000110000010100100100000000000000000000000000000, inverse =09830524, ref_input =09830524, ref_output=xxxxxxxx
                3510 input = 03014549, logOutput = 00000011001100000001010001010100100100000000000000000000000000000, inverse =03014549, ref_input =03014549, ref_output=xxxxxxxx
                3520 input = 07010987, logOutput = 00000011010110000000100001001100001110000000000000000000000000000, inverse =07010987, ref_input =07010987, ref_output=xxxxxxxx
                3530 input = 06663388, logOutput = 00000011010100110011000110011100010000000000000000000000000000000, inverse =06663388, ref_input =06663388, ref_output=xxxxxxxx
                3540 input = 05391264, logOutput = 00000011010010011100100010010011001000000000000000000000000000000, inverse =05391264, ref_input =05391264, ref_output=xxxxxxxx
                3550 input = 06981055, logOutput = 00000011010101001100000010000010101010000000000000000000000000000, inverse =06981055, ref_input =06981055, ref_output=xxxxxxxx
                3560 input = 06665279, logOutput = 00000011010100110011001010010011110010000000000000000000000000000, inverse =06665279, ref_input =06665279, ref_output=xxxxxxxx
                3570 input = 01781324, logOutput = 00000011000011110000001001100100100000000000000000000000000000000, inverse =01781324, ref_input =01781324, ref_output=xxxxxxxx
                3580 input = 01280143, logOutput = 00000011000001010000000000101000011000000000000000000000000000000, inverse =01280143, ref_input =01280143, ref_output=xxxxxxxx
                3590 input = 09990803, logOutput = 00000011011001100110010000100000000011000000000000000000000000000, inverse =09990803, ref_input =09990803, ref_output=xxxxxxxx
                3600 input = 01711210, logOutput = 00000011000011100010001001000010000000000000000000000000000000000, inverse =01711210, ref_input =01711210, ref_output=xxxxxxxx
                3610 input = 00326008, logOutput = 00000010101100100110000000001000000000000000000000000000000000000, inverse =00326008, ref_input =00326008, ref_output=xxxxxxxx
                3620 input = 05611997, logOutput = 00000011010010110000100011001100101110000000000000000000000000000, inverse =05611997, ref_input =05611997, ref_output=xxxxxxxx
                3630 input = 08818665, logOutput = 00000011011000100000011000011001100101000000000000000000000000000, inverse =08818665, ref_input =08818665, ref_output=xxxxxxxx
                3640 input = 06691753, logOutput = 00000011010100110100100010111010100110000000000000000000000000000, inverse =06691753, ref_input =06691753, ref_output=xxxxxxxx
                3650 input = 01904332, logOutput = 00000011000100100000100001100110010000000000000000000000000000000, inverse =01904332, ref_input =01904332, ref_output=xxxxxxxx
                3660 input = 03689165, logOutput = 00000011001101101000100100010110010100000000000000000000000000000, inverse =03689165, ref_input =03689165, ref_output=xxxxxxxx
                3670 input = 04607259, logOutput = 00000011010000110000001110010010110010000000000000000000000000000, inverse =04607259, ref_input =04607259, ref_output=xxxxxxxx
                3680 input = 09816379, logOutput = 00000011011001100000010110001101111001000000000000000000000000000, inverse =09816379, ref_input =09816379, ref_output=xxxxxxxx
                3690 input = 01564049, logOutput = 00000011000010101100100000001001001000000000000000000000000000000, inverse =01564049, ref_input =01564049, ref_output=xxxxxxxx
                3700 input = 08555228, logOutput = 00000011011000010101010101001000101000000000000000000000000000000, inverse =08555228, ref_input =08555228, ref_output=xxxxxxxx
                3710 input = 06447645, logOutput = 00000011010100100010001110110010001010000000000000000000000000000, inverse =06447645, ref_input =06447645, ref_output=xxxxxxxx
                3720 input = 03762722, logOutput = 00000011001101110110001001110010001000000000000000000000000000000, inverse =03762722, ref_input =03762722, ref_output=xxxxxxxx
                3730 input = 01909236, logOutput = 00000011000100100001001001000110110000000000000000000000000000000, inverse =01909236, ref_input =01909236, ref_output=xxxxxxxx
                3740 input = 04282529, logOutput = 00000011010000010100000100101001010010000000000000000000000000000, inverse =04282529, ref_input =04282529, ref_output=xxxxxxxx
                3750 input = 04820220, logOutput = 00000011010001000001000000010001000000000000000000000000000000000, inverse =04820220, ref_input =04820220, ref_output=xxxxxxxx
                3760 input = 01206116, logOutput = 00000011000001000000110000100010110000000000000000000000000000000, inverse =01206116, ref_input =01206116, ref_output=xxxxxxxx
                3770 input = 05895074, logOutput = 00000011010011000100101010000011101000000000000000000000000000000, inverse =05895074, ref_input =05895074, ref_output=xxxxxxxx
                3780 input = 02261876, logOutput = 00000011001000100110000110000111011000000000000000000000000000000, inverse =02261876, ref_input =02261876, ref_output=xxxxxxxx
                3790 input = 03846191, logOutput = 00000011001110000100011000011001000100000000000000000000000000000, inverse =03846191, ref_input =03846191, ref_output=xxxxxxxx
                3800 input = 05829863, logOutput = 00000011010011000001010011000011000110000000000000000000000000000, inverse =05829863, ref_input =05829863, ref_output=xxxxxxxx
                3810 input = 02518061, logOutput = 00000011001001010001100000000110000100000000000000000000000000000, inverse =02518061, ref_input =02518061, ref_output=xxxxxxxx
                3820 input = 02904406, logOutput = 00000011001010010000010001000000011000000000000000000000000000000, inverse =02904406, ref_input =02904406, ref_output=xxxxxxxx
